_id,Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Motorcycle_Moped,Involving_Truck,Involving_Bus,Count_Crashes,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_All
2457,2016,Brisbane,Hospitalisation,No,Yes,Yes,1,0,1,0,0,1
2458,2016,Brisbane,Hospitalisation,Yes,No,No,295,0,301,9,7,317
2459,2016,Brisbane,Hospitalisation,Yes,No,Yes,6,0,6,1,0,7
2460,2016,Brisbane,Hospitalisation,Yes,Yes,No,7,0,7,1,0,8
2461,2016,Brisbane,Medical treatment,No,No,No,1687,0,0,2000,127,2127
2462,2016,Brisbane,Medical treatment,No,No,Yes,31,0,0,36,6,42
2463,2016,Brisbane,Medical treatment,No,Yes,No,133,0,0,152,5,157
2464,2016,Brisbane,Medical treatment,No,Yes,Yes,4,0,0,5,0,5
2465,2016,Brisbane,Medical treatment,Yes,No,No,172,0,0,179,3,182
2466,2016,Brisbane,Medical treatment,Yes,No,Yes,2,0,0,2,0,2
2467,2016,Brisbane,Medical treatment,Yes,Yes,No,5,0,0,7,0,7
2468,2016,Brisbane,Minor injury,No,No,No,370,0,0,0,433,433
2469,2016,Brisbane,Minor injury,No,No,Yes,10,0,0,0,11,11
2470,2016,Brisbane,Minor injury,No,Yes,No,21,0,0,0,26,26
2471,2016,Brisbane,Minor injury,Yes,No,No,40,0,0,0,42,42
2472,2016,Brisbane,Minor injury,Yes,Yes,No,2,0,0,0,2,2
2473,2016,Central,Fatal,No,No,No,18,19,13,5,1,38
2474,2016,Central,Fatal,No,No,Yes,1,1,10,0,0,11
2475,2016,Central,Fatal,No,Yes,No,4,4,2,0,0,6
2476,2016,Central,Fatal,Yes,No,No,5,5,2,1,0,8
2477,2016,Central,Fatal,Yes,Yes,No,1,1,2,0,0,3
2478,2016,Central,Hospitalisation,No,No,No,430,0,558,60,25,643
2479,2016,Central,Hospitalisation,No,No,Yes,4,0,9,1,0,10
2480,2016,Central,Hospitalisation,No,Yes,No,54,0,64,5,5,74
2481,2016,Central,Hospitalisation,No,Yes,Yes,2,0,2,0,0,2
2482,2016,Central,Hospitalisation,Yes,No,No,66,0,68,2,1,71
2483,2016,Central,Hospitalisation,Yes,Yes,No,2,0,2,0,0,2
2484,2016,Central,Medical treatment,No,No,No,257,0,0,326,19,345
2485,2016,Central,Medical treatment,No,No,Yes,2,0,0,2,0,2
2486,2016,Central,Medical treatment,No,Yes,No,19,0,0,23,0,23
2487,2016,Central,Medical treatment,Yes,No,No,20,0,0,20,0,20
2488,2016,Central,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2489,2016,Central,Minor injury,No,No,No,58,0,0,0,69,69
2490,2016,Central,Minor injury,No,Yes,No,4,0,0,0,4,4
2491,2016,Central,Minor injury,Yes,No,No,5,0,0,0,5,5
2492,2016,Far Northern,Fatal,No,No,No,18,20,8,7,0,35
2493,2016,Far Northern,Fatal,No,Yes,No,2,2,1,0,0,3
2494,2016,Far Northern,Fatal,Yes,No,No,5,5,1,0,0,6
2495,2016,Far Northern,Hospitalisation,No,No,No,261,0,321,46,17,384
2496,2016,Far Northern,Hospitalisation,No,No,Yes,10,0,10,3,1,14
2497,2016,Far Northern,Hospitalisation,No,Yes,No,12,0,16,2,3,21
2498,2016,Far Northern,Hospitalisation,Yes,No,No,57,0,63,5,3,71
2499,2016,Far Northern,Medical treatment,No,No,No,213,0,0,264,19,283
2500,2016,Far Northern,Medical treatment,No,No,Yes,5,0,0,5,0,5
2501,2016,Far Northern,Medical treatment,No,Yes,No,12,0,0,14,0,14
2502,2016,Far Northern,Medical treatment,Yes,No,No,16,0,0,17,0,17
2503,2016,Far Northern,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2504,2016,Far Northern,Minor injury,No,No,No,54,0,0,0,68,68
2505,2016,Far Northern,Minor injury,No,No,Yes,1,0,0,0,1,1
2506,2016,Far Northern,Minor injury,No,Yes,No,3,0,0,0,3,3
2507,2016,Far Northern,Minor injury,Yes,No,No,5,0,0,0,5,5
2508,2016,North Coast,Fatal,No,No,No,33,36,14,14,1,65
2509,2016,North Coast,Fatal,No,Yes,No,8,9,3,1,0,13
2510,2016,North Coast,Fatal,Yes,No,No,20,20,5,3,1,29
2511,2016,North Coast,Fatal,Yes,Yes,No,2,2,1,2,0,5
2512,2016,North Coast,Hospitalisation,No,No,No,777,0,973,122,96,1191
2513,2016,North Coast,Hospitalisation,No,No,Yes,11,0,21,12,1,34
2514,2016,North Coast,Hospitalisation,No,Yes,No,47,0,55,14,3,72
2515,2016,North Coast,Hospitalisation,Yes,No,No,198,0,210,11,2,223
2516,2016,North Coast,Hospitalisation,Yes,No,Yes,2,0,2,0,0,2
2517,2016,North Coast,Hospitalisation,Yes,Yes,No,2,0,2,0,0,2
2518,2016,North Coast,Medical treatment,No,No,No,886,0,0,1087,70,1157
2519,2016,North Coast,Medical treatment,No,No,Yes,20,0,0,26,1,27
2520,2016,North Coast,Medical treatment,No,Yes,No,53,0,0,62,1,63
2521,2016,North Coast,Medical treatment,Yes,No,No,73,0,0,80,3,83
2522,2016,North Coast,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
2523,2016,North Coast,Minor injury,No,No,No,206,0,0,0,249,249
2524,2016,North Coast,Minor injury,No,Yes,No,15,0,0,0,15,15
2525,2016,North Coast,Minor injury,Yes,No,No,19,0,0,0,20,20
2526,2016,Northern,Fatal,No,No,No,6,7,2,1,1,11
2527,2016,Northern,Fatal,No,Yes,No,2,2,1,1,0,4
2528,2016,Northern,Fatal,Yes,No,No,3,3,1,0,0,4
2529,2016,Northern,Fatal,Yes,Yes,No,1,1,0,1,0,2
2530,2016,Northern,Hospitalisation,No,No,No,226,0,302,21,14,337
2531,2016,Northern,Hospitalisation,No,No,Yes,2,0,2,0,0,2
2532,2016,Northern,Hospitalisation,No,Yes,No,18,0,22,1,1,24
2533,2016,Northern,Hospitalisation,Yes,No,No,51,0,53,1,1,55
2534,2016,Northern,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2535,2016,Northern,Hospitalisation,Yes,Yes,No,2,0,2,0,0,2
2536,2016,Northern,Medical treatment,No,No,No,233,0,0,289,10,299
2537,2016,Northern,Medical treatment,No,No,Yes,2,0,0,2,0,2
2538,2016,Northern,Medical treatment,No,Yes,No,11,0,0,14,1,15
2539,2016,Northern,Medical treatment,Yes,No,No,22,0,0,22,1,23
2540,2016,Northern,Minor injury,No,No,No,40,0,0,0,50,50
2541,2016,Northern,Minor injury,No,No,Yes,2,0,0,0,3,3
2542,2016,Northern,Minor injury,No,Yes,No,2,0,0,0,2,2
2543,2016,Northern,Minor injury,Yes,No,No,4,0,0,0,4,4
2544,2016,South Eastern,Fatal,No,No,No,14,14,4,1,1,20
2545,2016,South Eastern,Fatal,No,Yes,No,4,4,0,0,0,4
2546,2016,South Eastern,Fatal,No,Yes,Yes,1,1,1,0,0,2
2547,2016,South Eastern,Fatal,Yes,No,No,5,5,1,1,1,8
2548,2016,South Eastern,Hospitalisation,No,No,No,726,0,876,128,78,1082
2549,2016,South Eastern,Hospitalisation,No,No,Yes,19,0,24,4,1,29
2550,2016,South Eastern,Hospitalisation,No,Yes,No,43,0,50,2,5,57
2551,2016,South Eastern,Hospitalisation,Yes,No,No,159,0,171,5,3,179
2552,2016,South Eastern,Hospitalisation,Yes,Yes,No,2,0,3,0,0,3
2553,2016,South Eastern,Medical treatment,No,No,No,1123,0,0,1404,94,1498
2554,2016,South Eastern,Medical treatment,No,No,Yes,22,0,0,24,0,24
2555,2016,South Eastern,Medical treatment,No,Yes,No,62,0,0,72,2,74
2556,2016,South Eastern,Medical treatment,Yes,No,No,74,0,0,76,1,77
2557,2016,South Eastern,Medical treatment,Yes,No,Yes,1,0,0,1,0,1
2558,2016,South Eastern,Minor injury,No,No,No,288,0,0,0,346,346
2559,2016,South Eastern,Minor injury,No,No,Yes,7,0,0,0,8,8
2560,2016,South Eastern,Minor injury,No,Yes,No,11,0,0,0,12,12
2561,2016,South Eastern,Minor injury,Yes,No,No,22,0,0,0,23,23
2562,2016,South Eastern,Minor injury,Yes,Yes,No,1,0,0,0,1,1
2563,2016,Southern,Fatal,No,No,No,33,36,26,1,0,63
2564,2016,Southern,Fatal,No,No,Yes,1,1,0,1,0,2
2565,2016,Southern,Fatal,No,Yes,No,8,10,3,4,1,18
2566,2016,Southern,Fatal,Yes,No,No,10,10,2,3,1,16
2567,2016,Southern,Hospitalisation,No,No,No,488,0,592,70,39,701
2568,2016,Southern,Hospitalisation,No,No,Yes,4,0,4,2,0,6
2569,2016,Southern,Hospitalisation,No,Yes,No,66,0,86,5,5,96
2570,2016,Southern,Hospitalisation,Yes,No,No,95,0,102,7,3,112
2571,2016,Southern,Hospitalisation,Yes,Yes,No,3,0,4,0,0,4
2572,2016,Southern,Medical treatment,No,No,No,519,0,0,654,43,697
2573,2016,Southern,Medical treatment,No,No,Yes,10,0,0,14,6,20
2574,2016,Southern,Medical treatment,No,Yes,No,43,0,0,49,2,51
2575,2016,Southern,Medical treatment,Yes,No,No,33,0,0,34,0,34
2576,2016,Southern,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2577,2016,Southern,Minor injury,No,No,No,143,0,0,0,164,164
2578,2016,Southern,Minor injury,No,No,Yes,1,0,0,0,2,2
2579,2016,Southern,Minor injury,No,Yes,No,11,0,0,0,13,13
2580,2016,Southern,Minor injury,No,Yes,Yes,1,0,0,0,1,1
2581,2016,Southern,Minor injury,Yes,No,No,5,0,0,0,5,5
2582,2017,Brisbane,Fatal,No,No,No,19,20,11,1,1,33
2583,2017,Brisbane,Fatal,No,No,Yes,3,3,0,0,0,3
2584,2017,Brisbane,Fatal,No,Yes,No,2,2,0,0,0,2
2585,2017,Brisbane,Fatal,No,Yes,Yes,1,1,0,0,0,1
2586,2017,Brisbane,Fatal,Yes,No,No,8,8,0,2,0,10
2587,2017,Brisbane,Hospitalisation,No,No,No,961,0,1125,106,91,1322
2588,2017,Brisbane,Hospitalisation,No,No,Yes,24,0,26,4,5,35
2589,2017,Brisbane,Hospitalisation,No,Yes,No,70,0,83,8,13,104
2590,2017,Brisbane,Hospitalisation,Yes,No,No,267,0,276,10,6,292
2591,2017,Brisbane,Hospitalisation,Yes,No,Yes,3,0,3,0,0,3
2592,2017,Brisbane,Hospitalisation,Yes,Yes,No,11,0,11,0,0,11
2593,2017,Brisbane,Medical treatment,No,No,No,1723,0,0,1996,163,2159
2594,2017,Brisbane,Medical treatment,No,No,Yes,44,0,0,46,4,50
2595,2017,Brisbane,Medical treatment,No,Yes,No,124,0,0,137,9,146
2596,2017,Brisbane,Medical treatment,No,Yes,Yes,3,0,0,3,0,3
2597,2017,Brisbane,Medical treatment,Yes,No,No,151,0,0,155,2,157
2598,2017,Brisbane,Medical treatment,Yes,Yes,No,7,0,0,7,1,8
2599,2017,Brisbane,Minor injury,No,No,No,509,0,0,0,601,601
2600,2017,Brisbane,Minor injury,No,No,Yes,14,0,0,0,15,15
2601,2017,Brisbane,Minor injury,No,Yes,No,37,0,0,0,38,38
2602,2017,Brisbane,Minor injury,Yes,No,No,47,0,0,0,52,52
2603,2017,Brisbane,Minor injury,Yes,Yes,No,1,0,0,0,1,1
2604,2017,Central,Fatal,No,No,No,26,27,23,6,2,58
2605,2017,Central,Fatal,No,Yes,No,2,2,0,0,0,2
2606,2017,Central,Fatal,Yes,No,No,5,5,2,0,0,7
2607,2017,Central,Hospitalisation,No,No,No,425,0,553,48,23,624
2608,2017,Central,Hospitalisation,No,No,Yes,2,0,11,0,0,11
2609,2017,Central,Hospitalisation,No,Yes,No,47,0,51,1,2,54
2610,2017,Central,Hospitalisation,No,Yes,Yes,1,0,1,0,0,1
2611,2017,Central,Hospitalisation,Yes,No,No,73,0,77,1,0,78
2612,2017,Central,Hospitalisation,Yes,Yes,No,5,0,5,0,0,5
2613,2017,Central,Medical treatment,No,No,No,209,0,0,256,22,278
2614,2017,Central,Medical treatment,No,No,Yes,5,0,0,6,1,7
2615,2017,Central,Medical treatment,No,Yes,No,23,0,0,29,1,30
2616,2017,Central,Medical treatment,Yes,No,No,13,0,0,13,0,13
2617,2017,Central,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2618,2017,Central,Minor injury,No,No,No,82,0,0,0,96,96
2619,2017,Central,Minor injury,No,No,Yes,1,0,0,0,1,1
2620,2017,Central,Minor injury,No,Yes,No,7,0,0,0,7,7
2621,2017,Central,Minor injury,Yes,No,No,9,0,0,0,10,10
2622,2017,Far Northern,Fatal,No,No,No,9,10,10,2,0,22
2623,2017,Far Northern,Fatal,No,Yes,No,3,3,2,1,1,7
2624,2017,Far Northern,Fatal,No,Yes,Yes,1,3,2,0,0,5
2625,2017,Far Northern,Fatal,Yes,No,No,5,6,0,0,1,7
2626,2017,Far Northern,Hospitalisation,No,No,No,277,0,355,39,23,417
2627,2017,Far Northern,Hospitalisation,No,No,Yes,8,0,13,0,2,15
2628,2017,Far Northern,Hospitalisation,No,Yes,No,24,0,26,1,2,29
2629,2017,Far Northern,Hospitalisation,Yes,No,No,56,0,60,3,3,66
2630,2017,Far Northern,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2631,2017,Far Northern,Medical treatment,No,No,No,209,0,0,261,18,279
2632,2017,Far Northern,Medical treatment,No,No,Yes,10,0,0,12,2,14
2633,2017,Far Northern,Medical treatment,No,Yes,No,18,0,0,23,2,25
2634,2017,Far Northern,Medical treatment,Yes,No,No,15,0,0,15,0,15
2635,2017,Far Northern,Medical treatment,Yes,No,Yes,1,0,0,1,0,1
2636,2017,Far Northern,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
2637,2017,Far Northern,Minor injury,No,No,No,72,0,0,0,81,81
2638,2017,Far Northern,Minor injury,No,Yes,No,2,0,0,0,5,5
2639,2017,Far Northern,Minor injury,Yes,No,No,4,0,0,0,4,4
2640,2017,North Coast,Fatal,No,No,No,37,40,21,5,1,67
2641,2017,North Coast,Fatal,No,Yes,No,5,5,3,1,0,9
2642,2017,North Coast,Fatal,Yes,No,No,13,14,1,0,1,16
2643,2017,North Coast,Fatal,Yes,Yes,No,1,1,0,0,0,1
2644,2017,North Coast,Hospitalisation,No,No,No,784,0,988,107,86,1181
2645,2017,North Coast,Hospitalisation,No,No,Yes,11,0,14,1,5,20
2646,2017,North Coast,Hospitalisation,No,Yes,No,56,0,62,10,6,78
2647,2017,North Coast,Hospitalisation,No,Yes,Yes,1,0,1,0,1,2
2648,2017,North Coast,Hospitalisation,Yes,No,No,181,0,189,5,4,198
2649,2017,North Coast,Hospitalisation,Yes,Yes,No,5,0,5,0,0,5
2650,2017,North Coast,Medical treatment,No,No,No,835,0,0,1019,85,1104
2651,2017,North Coast,Medical treatment,No,No,Yes,9,0,0,12,0,12
2652,2017,North Coast,Medical treatment,No,Yes,No,37,0,0,48,1,49
2653,2017,North Coast,Medical treatment,Yes,No,No,65,0,0,67,4,71
2654,2017,North Coast,Minor injury,No,No,No,288,0,0,0,357,357
2655,2017,North Coast,Minor injury,No,No,Yes,2,0,0,0,3,3
2656,2017,North Coast,Minor injury,No,Yes,No,22,0,0,0,27,27
2657,2017,North Coast,Minor injury,Yes,No,No,21,0,0,0,23,23
2658,2017,Northern,Fatal,No,No,No,8,11,11,0,0,22
2659,2017,Northern,Fatal,No,No,Yes,1,1,0,0,0,1
2660,2017,Northern,Fatal,No,Yes,No,5,5,1,1,0,7
2661,2017,Northern,Fatal,Yes,No,No,4,4,0,1,0,5
2662,2017,Northern,Hospitalisation,No,No,No,253,0,315,24,38,377
2663,2017,Northern,Hospitalisation,No,No,Yes,5,0,5,1,0,6
2664,2017,Northern,Hospitalisation,No,Yes,No,20,0,22,0,1,23
2665,2017,Northern,Hospitalisation,Yes,No,No,60,0,63,0,1,64
2666,2017,Northern,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
2667,2017,Northern,Medical treatment,No,No,No,149,0,0,190,16,206
2668,2017,Northern,Medical treatment,No,No,Yes,4,0,0,5,0,5
2669,2017,Northern,Medical treatment,No,Yes,No,8,0,0,10,0,10
2670,2017,Northern,Medical treatment,Yes,No,No,17,0,0,17,0,17
2671,2017,Northern,Minor injury,No,No,No,58,0,0,0,70,70
2672,2017,Northern,Minor injury,No,No,Yes,1,0,0,0,1,1
2673,2017,Northern,Minor injury,No,Yes,No,3,0,0,0,3,3
2674,2017,Northern,Minor injury,Yes,No,No,4,0,0,0,4,4
2675,2017,South Eastern,Fatal,No,No,No,22,24,18,5,1,48
2676,2017,South Eastern,Fatal,No,No,Yes,1,1,0,0,0,1
2677,2017,South Eastern,Fatal,No,Yes,No,3,3,2,0,0,5
2678,2017,South Eastern,Fatal,Yes,No,No,8,8,3,1,0,12
2679,2017,South Eastern,Fatal,Yes,No,Yes,1,1,0,0,0,1
2680,2017,South Eastern,Fatal,Yes,Yes,No,1,1,6,4,2,13
2681,2017,South Eastern,Hospitalisation,No,No,No,731,0,905,100,93,1098
2682,2017,South Eastern,Hospitalisation,No,No,Yes,11,0,34,0,3,37
2683,2017,South Eastern,Hospitalisation,No,Yes,No,53,0,69,6,9,84
2684,2017,South Eastern,Hospitalisation,Yes,No,No,189,0,196,3,9,208
2685,2017,South Eastern,Hospitalisation,Yes,No,Yes,3,0,3,0,0,3
2686,2017,South Eastern,Hospitalisation,Yes,Yes,No,5,0,5,0,0,5
2687,2017,South Eastern,Medical treatment,No,No,No,970,0,0,1148,105,1253
2688,2017,South Eastern,Medical treatment,No,No,Yes,21,0,0,28,4,32
2689,2017,South Eastern,Medical treatment,No,Yes,No,68,0,0,75,3,78
2690,2017,South Eastern,Medical treatment,Yes,No,No,83,0,0,86,1,87
2691,2017,South Eastern,Minor injury,No,No,No,389,0,0,0,474,474
2692,2017,South Eastern,Minor injury,No,No,Yes,13,0,0,0,16,16
2693,2017,South Eastern,Minor injury,No,Yes,No,24,0,0,0,24,24
2694,2017,South Eastern,Minor injury,Yes,No,No,15,0,0,0,16,16
2695,2017,Southern,Fatal,No,No,No,24,28,17,6,3,54
2696,2017,Southern,Fatal,No,Yes,No,7,7,4,0,1,12
2697,2017,Southern,Fatal,Yes,No,No,3,3,0,0,0,3
2698,2017,Southern,Hospitalisation,No,No,No,518,0,643,41,68,752
2699,2017,Southern,Hospitalisation,No,No,Yes,6,0,6,1,1,8
2700,2017,Southern,Hospitalisation,No,Yes,No,70,0,82,3,4,89
2701,2017,Southern,Hospitalisation,Yes,No,No,87,0,91,2,3,96
2702,2017,Southern,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2703,2017,Southern,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
2704,2017,Southern,Medical treatment,No,No,No,489,0,0,602,51,653
2705,2017,Southern,Medical treatment,No,No,Yes,8,0,0,9,2,11
2706,2017,Southern,Medical treatment,No,Yes,No,42,0,0,50,2,52
2707,2017,Southern,Medical treatment,Yes,No,No,36,0,0,37,2,39
2708,2017,Southern,Minor injury,No,No,No,137,0,0,0,162,162
2709,2017,Southern,Minor injury,No,No,Yes,4,0,0,0,5,5
2710,2017,Southern,Minor injury,No,Yes,No,22,0,0,0,23,23
2711,2017,Southern,Minor injury,Yes,No,No,9,0,0,0,9,9
2712,2017,Southern,Minor injury,Yes,Yes,No,1,0,0,0,1,1
2713,2018,Brisbane,Fatal,No,No,No,18,19,13,4,0,36
2714,2018,Brisbane,Fatal,No,No,Yes,1,1,0,0,0,1
2715,2018,Brisbane,Fatal,No,Yes,No,1,1,0,0,0,1
2716,2018,Brisbane,Fatal,Yes,No,No,4,4,3,0,0,7
2717,2018,Brisbane,Fatal,Yes,Yes,No,1,1,0,0,0,1
2718,2018,Brisbane,Hospitalisation,No,No,No,962,0,1161,106,98,1365
2719,2018,Brisbane,Hospitalisation,No,No,Yes,23,0,33,6,5,44
2720,2018,Brisbane,Hospitalisation,No,Yes,No,81,0,94,6,6,106
2721,2018,Brisbane,Hospitalisation,No,Yes,Yes,1,0,3,0,1,4
2722,2018,Brisbane,Hospitalisation,Yes,No,No,280,0,292,7,8,307
2723,2018,Brisbane,Hospitalisation,Yes,No,Yes,4,0,4,0,0,4
2724,2018,Brisbane,Hospitalisation,Yes,Yes,No,10,0,10,0,1,11
2725,2018,Brisbane,Medical treatment,No,No,No,1701,0,0,1964,187,2151
2726,2018,Brisbane,Medical treatment,No,No,Yes,43,0,0,46,4,50
2727,2018,Brisbane,Medical treatment,No,Yes,No,141,0,0,161,13,174
2728,2018,Brisbane,Medical treatment,No,Yes,Yes,3,0,0,3,0,3
2729,2018,Brisbane,Medical treatment,Yes,No,No,154,0,0,164,2,166
2730,2018,Brisbane,Medical treatment,Yes,No,Yes,3,0,0,3,0,3
2731,2018,Brisbane,Medical treatment,Yes,Yes,No,5,0,0,5,0,5
2732,2018,Brisbane,Minor injury,No,No,No,550,0,0,0,639,639
2733,2018,Brisbane,Minor injury,No,No,Yes,12,0,0,0,17,17
2734,2018,Brisbane,Minor injury,No,Yes,No,48,0,0,0,51,51
2735,2018,Brisbane,Minor injury,Yes,No,No,44,0,0,0,45,45
2736,2018,Brisbane,Minor injury,Yes,Yes,No,1,0,0,0,1,1
2737,2018,Central,Fatal,No,No,No,12,12,7,6,1,26
2738,2018,Central,Fatal,No,No,Yes,2,2,3,0,0,5
2739,2018,Central,Fatal,No,Yes,No,10,13,3,3,2,21
2740,2018,Central,Fatal,Yes,No,No,2,2,0,0,0,2
2741,2018,Central,Hospitalisation,No,No,No,438,0,558,52,49,659
2742,2018,Central,Hospitalisation,No,No,Yes,6,0,10,3,0,13
2743,2018,Central,Hospitalisation,No,Yes,No,48,0,57,2,1,60
2744,2018,Central,Hospitalisation,No,Yes,Yes,1,0,9,0,1,10
2745,2018,Central,Hospitalisation,Yes,No,No,86,0,90,0,7,97
2746,2018,Central,Hospitalisation,Yes,Yes,No,2,0,2,0,0,2
2747,2018,Central,Medical treatment,No,No,No,209,0,0,260,24,284
2748,2018,Central,Medical treatment,No,No,Yes,5,0,0,5,0,5
2749,2018,Central,Medical treatment,No,Yes,No,27,0,0,31,1,32
2750,2018,Central,Medical treatment,No,Yes,Yes,2,0,0,5,6,11
2751,2018,Central,Medical treatment,Yes,No,No,18,0,0,19,2,21
2752,2018,Central,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
2753,2018,Central,Minor injury,No,No,No,81,0,0,0,89,89
2754,2018,Central,Minor injury,No,Yes,No,4,0,0,0,4,4
2755,2018,Central,Minor injury,Yes,No,No,4,0,0,0,4,4
2756,2018,Far Northern,Fatal,No,No,No,15,16,7,1,1,25
2757,2018,Far Northern,Fatal,No,Yes,No,4,5,2,0,0,7
2758,2018,Far Northern,Fatal,Yes,No,No,4,4,0,0,0,4
2759,2018,Far Northern,Hospitalisation,No,No,No,325,0,412,35,26,473
2760,2018,Far Northern,Hospitalisation,No,No,Yes,13,0,20,0,0,20
2761,2018,Far Northern,Hospitalisation,No,Yes,No,17,0,22,5,2,29
2762,2018,Far Northern,Hospitalisation,Yes,No,No,45,0,46,4,0,50
2763,2018,Far Northern,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2764,2018,Far Northern,Hospitalisation,Yes,Yes,No,3,0,3,0,0,3
2765,2018,Far Northern,Medical treatment,No,No,No,170,0,0,196,17,213
2766,2018,Far Northern,Medical treatment,No,No,Yes,2,0,0,2,0,2
2767,2018,Far Northern,Medical treatment,No,Yes,No,11,0,0,16,2,18
2768,2018,Far Northern,Medical treatment,Yes,No,No,14,0,0,16,1,17
2769,2018,Far Northern,Minor injury,No,No,No,86,0,0,0,103,103
2770,2018,Far Northern,Minor injury,No,No,Yes,2,0,0,0,2,2
2771,2018,Far Northern,Minor injury,No,Yes,No,7,0,0,0,7,7
2772,2018,Far Northern,Minor injury,Yes,No,No,3,0,0,0,3,3
2773,2018,North Coast,Fatal,No,No,No,39,43,23,9,1,76
2774,2018,North Coast,Fatal,No,Yes,No,7,9,2,4,1,16
2775,2018,North Coast,Fatal,Yes,No,No,12,12,1,0,0,13
2776,2018,North Coast,Hospitalisation,No,No,No,835,0,1068,108,93,1269
2777,2018,North Coast,Hospitalisation,No,No,Yes,9,0,11,2,4,17
2778,2018,North Coast,Hospitalisation,No,Yes,No,66,0,78,4,5,87
2779,2018,North Coast,Hospitalisation,Yes,No,No,161,0,170,3,4,177
2780,2018,North Coast,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2781,2018,North Coast,Hospitalisation,Yes,Yes,No,2,0,2,0,0,2
2782,2018,North Coast,Medical treatment,No,No,No,791,0,0,949,95,1044
2783,2018,North Coast,Medical treatment,No,No,Yes,12,0,0,21,0,21
2784,2018,North Coast,Medical treatment,No,Yes,No,48,0,0,58,11,69
2785,2018,North Coast,Medical treatment,Yes,No,No,80,0,0,85,1,86
2786,2018,North Coast,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2787,2018,North Coast,Minor injury,No,No,No,277,0,0,0,332,332
2788,2018,North Coast,Minor injury,No,No,Yes,6,0,0,0,6,6
2789,2018,North Coast,Minor injury,No,Yes,No,12,0,0,0,16,16
2790,2018,North Coast,Minor injury,Yes,No,No,15,0,0,0,15,15
2791,2018,Northern,Fatal,No,No,No,7,8,3,3,0,14
2792,2018,Northern,Fatal,No,Yes,No,3,3,1,0,0,4
2793,2018,Northern,Fatal,Yes,No,No,6,6,0,0,0,6
2794,2018,Northern,Hospitalisation,No,No,No,260,0,329,28,41,398
2795,2018,Northern,Hospitalisation,No,No,Yes,4,0,5,0,0,5
2796,2018,Northern,Hospitalisation,No,Yes,No,20,0,22,3,1,26
2797,2018,Northern,Hospitalisation,Yes,No,No,58,0,61,1,2,64
2798,2018,Northern,Medical treatment,No,No,No,178,0,0,210,36,246
2799,2018,Northern,Medical treatment,No,No,Yes,3,0,0,3,0,3
2800,2018,Northern,Medical treatment,No,Yes,No,8,0,0,8,0,8
2801,2018,Northern,Medical treatment,Yes,No,No,19,0,0,20,0,20
2802,2018,Northern,Medical treatment,Yes,No,Yes,2,0,0,2,0,2
2803,2018,Northern,Minor injury,No,No,No,55,0,0,0,67,67
2804,2018,Northern,Minor injury,No,No,Yes,1,0,0,0,1,1
2805,2018,Northern,Minor injury,No,Yes,No,3,0,0,0,4,4
2806,2018,Northern,Minor injury,Yes,No,No,7,0,0,0,8,8
2807,2018,South Eastern,Fatal,No,No,No,19,20,8,5,6,39
2808,2018,South Eastern,Fatal,No,No,Yes,1,1,0,0,0,1
2809,2018,South Eastern,Fatal,No,Yes,No,5,5,1,0,1,7
2810,2018,South Eastern,Fatal,Yes,No,No,6,6,0,1,3,10
2811,2018,South Eastern,Fatal,Yes,Yes,No,2,2,0,0,0,2
2812,2018,South Eastern,Hospitalisation,No,No,No,775,0,953,93,108,1154
2813,2018,South Eastern,Hospitalisation,No,No,Yes,7,0,11,2,2,15
2814,2018,South Eastern,Hospitalisation,No,Yes,No,64,0,78,5,8,91
2815,2018,South Eastern,Hospitalisation,Yes,No,No,211,0,217,7,10,234
2816,2018,South Eastern,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2817,2018,South Eastern,Hospitalisation,Yes,Yes,No,4,0,4,0,0,4
2818,2018,South Eastern,Hospitalisation,Yes,Yes,Yes,1,0,1,0,0,1
2819,2018,South Eastern,Medical treatment,No,No,No,998,0,0,1174,125,1299
2820,2018,South Eastern,Medical treatment,No,No,Yes,16,0,0,18,1,19
2821,2018,South Eastern,Medical treatment,No,Yes,No,67,0,0,78,6,84
2822,2018,South Eastern,Medical treatment,No,Yes,Yes,3,0,0,3,1,4
2823,2018,South Eastern,Medical treatment,Yes,No,No,67,0,0,73,4,77
